0.000000000000000000e+00;1.000000000000000000e+00;5.543117523193359375e+01;8.442843805417626912e-01;-7.279591887510670212e-01;5.018859550289025417e-01;9.054218189113349274e-03;2.626709652544708118e-01;1.441022084454260128e-03;2.577375909450095870e-01;3.757945555481548849e-01;7.343472348890137669e-01;0.000000000000000000e+00
0.000000000000000000e+00;2.000000000000000000e+00;1.102735519409179688e+02;1.191262094100172808e+00;2.899861477602787119e+00;3.966124091260816997e-01;3.596623144401637530e-03;3.944762254861046147e-01;5.724202580891851397e-04;2.392331746207871923e-01;2.515683367756300637e-01;3.895181335746665807e-01;0.000000000000000000e+00
0.000000000000000000e+00;3.000000000000000000e+00;1.657047271728515625e+02;1.007434329270138207e+00;3.450139989226137516e-01;5.361142631062383312e-01;3.235358895627651714e-03;2.392936260419385452e-01;5.149232926505377308e-04;3.485025645589577281e-01;4.597519429154557358e-01;7.279024991027998048e-01;0.000000000000000000e+00
0.000000000000000000e+00;4.000000000000000000e+00;2.210517883300781250e+02;1.981491023078449931e-01;-9.527112345391830495e-01;8.180217735340800100e-01;3.700588806423029797e-03;4.866246544053357687e-02;5.889668987417254762e-04;3.362134782358504048e-01;6.208563896804057958e-01;1.377651094394307218e+00;0.000000000000000000e+00
0.000000000000000000e+00;5.000000000000000000e+00;2.760623931884765625e+02;6.228216035701802933e-02;8.118222949638856933e-01;1.056107822052941403e+00;3.825612789395413989e-03;1.480073929145436611e-02;6.088650729296045134e-04;3.483260102839319527e-01;7.376880162419972020e-01;1.042478360506188473e+00;0.000000000000000000e+00
0.000000000000000000e+00;6.000000000000000000e+00;3.330076217651367188e+02;1.999151816689651862e-01;-1.434267693238272745e+00;3.547523881251045008e+00;1.065298104123586428e-02;9.755376366227577409e-03;1.695472154447658173e-03;1.723734674452348514e+00;1.474506744726327145e+00;4.526157429059151305e+00;0.000000000000000000e+00
0.000000000000000000e+00;7.000000000000000000e+00;3.889434814453125000e+02;2.643776921281865144e-01;4.115122451512050361e+00;4.155043630970005175e+00;1.068289823377391139e-02;6.975742410781469657e-03;1.700233602934660094e-03;3.187887917445556774e+00;1.553242188013914671e+00;4.554200212394250435e+00;0.000000000000000000e+00
1.000000000000000000e+00;1.000000000000000000e+00;5.845928192138671875e+01;1.000022850888430570e+00;1.305812928243831994e+00;4.429173416364469151e-01;7.576510129427543178e-03;3.071707128854070934e-01;1.205838161811372770e-03;2.616331998927162727e-01;4.148559684823464044e-01;4.381599029094087605e-01;0.000000000000000000e+00
1.000000000000000000e+00;2.000000000000000000e+00;1.165821075439453125e+02;1.239369906386391440e+00;3.909894160650404515e+00;6.096983037600606226e-01;5.229775963093106009e-03;2.829524150634763480e-01;8.323444074663530288e-04;3.635407238038768640e-01;5.865363245829980920e-01;4.171545167674989285e-01;0.000000000000000000e+00
1.000000000000000000e+00;3.000000000000000000e+00;1.754619598388671875e+02;8.817775033191685985e-01;2.001206456625259200e+00;1.186319320754072537e+00;6.761119742669640525e-03;1.035908597656638175e-01;1.076065004885149324e-03;7.158446595223338926e-01;1.171235134040867543e+00;1.201684529822430125e+00;0.000000000000000000e+00
1.000000000000000000e+00;4.000000000000000000e+00;2.340053558349609375e+02;5.432241518133464897e-01;2.297423859366857890e+00;1.786676270355978424e+00;7.635193921014712601e-03;4.241549314811554616e-02;1.215177956792886683e-03;1.077263713125701461e+00;1.537375313985772651e+00;1.381629187260802638e+00;0.000000000000000000e+00
1.000000000000000000e+00;5.000000000000000000e+00;2.920440673828125000e+02;7.474724581670415258e-02;-7.046433258926514398e-01;1.955124341660979370e+00;6.694620983682557369e-03;5.671328749767504812e-03;1.065481416885055406e-03;1.108608550790451286e+00;1.340542624206909839e+00;1.381736963815572539e+00;0.000000000000000000e+00
1.000000000000000000e+00;6.000000000000000000e+00;3.526903152465820312e+02;9.576663085573322576e-02;2.261530587098259826e+00;3.995111858877960387e+00;1.132753491142730710e-02;5.462111608044627198e-03;1.802830244415902072e-03;1.474763227952394784e+00;2.393210535186020227e+00;3.119359169253459907e+00;0.000000000000000000e+00
1.000000000000000000e+00;7.000000000000000000e+00;4.121589660644531250e+02;1.107633221044599936e-01;4.418465628954749036e+00;4.977982008884677789e+00;1.207782049828372457e-02;3.255301005984360951e-03;1.922241282716761557e-03;2.862025457297529218e+00;2.624372525152795621e+00;3.183370000844782055e+00;0.000000000000000000e+00
3.000000000000000000e+00;1.000000000000000000e+00;6.544075012207031250e+01;1.220531822102022934e+00;4.662671904662525790e+00;4.671359910327717024e-01;7.138304346472139870e-03;4.235529326574904441e-01;1.136095688847720128e-03;2.258527321172595359e-01;2.375017024746723937e-01;3.148784203621375899e-01;0.000000000000000000e+00
3.000000000000000000e+00;2.000000000000000000e+00;1.310497283935546875e+02;1.212200730633345547e+00;-1.208062356802754422e+00;2.046140468497277709e+00;1.561346592304659400e-02;5.904243613375673161e-02;2.484952608136107785e-03;1.726946741524058249e+00;9.833678840258816001e-01;1.376182315563314829e+00;0.000000000000000000e+00
3.000000000000000000e+00;3.000000000000000000e+00;1.972475051879882812e+02;1.173752181873566114e+00;-9.035092475797745770e-02;1.252497171464150627e+00;6.349875859116435595e-03;9.521095580805344349e-02;1.010613614907887679e-03;1.036946229893507265e+00;8.883410500802323417e-01;1.173278945634094184e+00;0.000000000000000000e+00
3.000000000000000000e+00;4.000000000000000000e+00;2.633611679077148438e+02;3.419974073953569449e-01;1.908920144418152276e+00;2.018306571161231133e+00;7.663645279202557954e-03;1.862676205711934208e-02;1.219706121018899418e-03;1.544379805870212730e+00;1.149908742568679809e+00;1.892538302720465859e+00;0.000000000000000000e+00
3.000000000000000000e+00;5.000000000000000000e+00;3.298112869262695312e+02;1.968755920200275789e-01;3.402640115375192842e+00;2.944305553151417953e+00;8.927243153475301549e-03;9.434628011284225749e-03;1.420813441950956454e-03;1.755237007862850529e+00;1.214837555138385428e+00;4.144688683948094976e+00;0.000000000000000000e+00
3.000000000000000000e+00;6.000000000000000000e+00;3.966819763183593750e+02;2.784339054538583214e-01;3.024282970873445997e+00;4.450055706058869021e+00;1.121819485563783567e-02;6.984140062513038809e-03;1.785428318082648690e-03;3.353342017011216480e+00;1.333772952980315951e+00;3.993354010005823795e+00;0.000000000000000000e+00
3.000000000000000000e+00;7.000000000000000000e+00;4.640573501586914062e+02;2.610807852680689378e-01;3.712806132515034108e+00;6.435334682672682050e+00;1.386754176067251688e-02;3.967661901607423200e-03;2.207082444140424059e-03;5.534889116361408234e+00;1.461361550702024337e+00;4.879417171002218723e+00;0.000000000000000000e+00
5.000000000000000000e+00;1.000000000000000000e+00;7.326335906982421875e+01;1.738458959988211205e+00;2.607498103816178414e+00;5.282421735198324919e-01;7.210182282474751798e-03;4.191532867935764406e-01;1.147535395289903982e-03;3.429524586102772332e-01;3.553742482811179659e-01;5.559055451808688764e-01;0.000000000000000000e+00
5.000000000000000000e+00;2.000000000000000000e+00;1.471996307373046875e+02;1.603490524690389663e+00;8.004569025043806185e-01;2.429535097679993427e+00;1.650503527427856637e-02;7.125999091154799903e-02;2.626848886691873775e-03;1.892732794906829552e+00;1.529977687221743876e+00;9.108049522509761298e-01;0.000000000000000000e+00
5.000000000000000000e+00;3.000000000000000000e+00;2.207994461059570312e+02;1.035626519089699604e+00;1.224581585419180829e+00;1.333732016053996938e+00;6.040468124245052840e-03;6.217772858753062293e-02;9.613699162978453288e-04;1.400996197298778334e+00;1.097994704164906077e+00;1.241309037883628230e+00;0.000000000000000000e+00
5.000000000000000000e+00;4.000000000000000000e+00;2.939786911010742188e+02;1.039580496707177282e-01;4.566314063932046530e+00;7.047106956993681948e+00;2.397148898989683030e-02;5.866257809544930812e-03;3.815153200183031557e-03;1.490615527705227983e+00;1.583027014069354310e+00;2.219147815006863755e+00;0.000000000000000000e+00
5.000000000000000000e+00;5.000000000000000000e+00;3.695131301879882812e+02;2.807823919399128898e-01;1.777654544089960265e+00;3.714804151703078094e+00;1.005323992090128606e-02;9.151720935659900594e-03;1.600020779416488122e-03;2.580689605604614467e+00;2.031804945384083627e+00;3.279842590245187761e+00;0.000000000000000000e+00
5.000000000000000000e+00;6.000000000000000000e+00;4.444587707519531250e+02;3.135198074715774275e-01;-1.110625639321698443e-01;6.332411785661969716e+00;1.424746726214569208e-02;4.644265454919059739e-03;2.267549011670557529e-03;5.678277601437818234e+00;2.637979234139457674e+00;3.300253977743143441e+00;0.000000000000000000e+00
7.000000000000000000e+00;1.000000000000000000e+00;8.209533691406250000e+01;1.846785646300858064e+00;4.294140652897343813e+00;6.088621934486029286e-01;7.416525911647827742e-03;3.224850945480838282e-01;1.180375937105585622e-03;4.800993902230947241e-01;5.338887621494554647e-01;6.693374609225761773e-01;0.000000000000000000e+00
7.000000000000000000e+00;2.000000000000000000e+00;1.649477005004882812e+02;1.741794269806123063e+00;3.382292984370413258e+00;8.553443929996509265e-01;5.185549058303598295e-03;2.079152775331310488e-01;8.253054842045887780e-04;7.044968148521175699e-01;7.890990038745011592e-01;7.377547543743889769e-01;0.000000000000000000e+00
7.000000000000000000e+00;3.000000000000000000e+00;2.476318359375000000e+02;1.053337267096907226e+00;3.271449657479542417e+00;1.356455548173087555e+00;5.477710662838378153e-03;6.195526286259968318e-02;8.718043975133470038e-04;1.430071987759289787e+00;1.197560704026283229e+00;1.366672971495324074e+00;0.000000000000000000e+00
7.000000000000000000e+00;4.000000000000000000e+00;3.309888839721679688e+02;1.915422859831642233e-01;4.308729813074380743e+00;5.100020175809537371e+00;1.540843340297308982e-02;8.221603895211900340e-03;2.452320967372468609e-03;1.959642225150061146e+00;2.477394722948448536e+00;4.212516841870492357e+00;0.000000000000000000e+00
7.000000000000000000e+00;5.000000000000000000e+00;4.150188446044921875e+02;4.683089498287552610e-01;2.583273823259423452e+00;5.276833056558409396e+00;1.271468302020638610e-02;1.164917031224754762e-02;2.023600509219130369e-03;3.381474640340050186e+00;2.651691271761819291e+00;1.212064529110692312e+01;0.000000000000000000e+00
7.000000000000000000e+00;6.000000000000000000e+00;4.998899459838867188e+02;2.774471498695492144e-01;3.341540185839467547e+00;1.005927283391675608e+01;2.012297489624046906e-02;4.222956894594376807e-03;3.202654499517492998e-03;5.526272437507733670e+00;2.548018177409313356e+00;7.602435906489025674e-01;0.000000000000000000e+00
1.200000000000000000e+01;1.000000000000000000e+00;1.096847534179687500e+02;1.848926589652133412e+00;-9.719361995127520082e-01;7.102090698816870828e-01;6.475002657619499322e-03;2.064132634993205151e-01;1.030528132288492400e-03;7.533464443543461675e-01;5.662166510285657761e-01;5.300607432402029140e-01;0.000000000000000000e+00
1.200000000000000000e+01;2.000000000000000000e+00;2.197059631347656250e+02;1.536158018776634659e-01;3.489098167985047461e-01;1.133313109277959807e+00;5.158317476266203495e-03;1.819418902609870256e-02;8.209714477199736007e-04;7.100323632325289402e-01;1.008203550139671334e+00;1.726300420615312525e+00;0.000000000000000000e+00
1.200000000000000000e+01;3.000000000000000000e+00;3.319141387939453125e+02;9.916407657206081083e-01;8.371370182951596295e-01;4.599180823062852141e+00;1.385653783769077996e-02;2.496976490267476326e-02;2.205331128190953557e-03;3.340477804876165191e+00;2.412691372284761382e+00;4.725059950103742246e+00;0.000000000000000000e+00
1.200000000000000000e+01;4.000000000000000000e+00;4.437858581542968750e+02;4.966455214830713949e-01;-8.690316046898303171e-01;6.102340738189359293e+00;1.375064262653380442e-02;9.057046596275809131e-03;2.188477503900105106e-03;4.612417309867554494e+00;2.596537063858736616e+00;1.999978512552065268e+01;0.000000000000000000e+00
